Processing files...
estimator: AdaBoostClassifier; dim_reduction: pca; min_score: 0.47; mean_score: 0.56; max_score: 0.601; std_score: 0.048; Parameters: {'dim_red__n_components': 33, 'classifier__n_estimators': 64}
estimator: AdaBoostClassifier; dim_reduction: pca; min_score: 0.47; mean_score: 0.56; max_score: 0.601; std_score: 0.048; Parameters: {'dim_red__n_components': 43, 'classifier__n_estimators': 64}
estimator: GradientBoostingClassifier; dim_reduction: pca; min_score: 0.787; mean_score: 0.865; max_score: 0.931; std_score: 0.048; Parameters: {'classifier__learning_rate': 0.5, 'dim_red__n_components': 20, 'classifier__n_estimators': 32}
estimator: GradientBoostingClassifier; dim_reduction: pca; min_score: 0.804; mean_score: 0.88; max_score: 0.942; std_score: 0.045; Parameters: {'classifier__learning_rate': 0.5, 'dim_red__n_components': 33, 'classifier__n_estimators': 32}
estimator: GradientBoostingClassifier; dim_reduction: pca; min_score: 0.798; mean_score: 0.882; max_score: 0.944; std_score: 0.047; Parameters: {'classifier__learning_rate': 0.5, 'dim_red__n_components': 43, 'classifier__n_estimators': 32}
estimator: GradientBoostingClassifier; dim_reduction: pca; min_score: 0.826; mean_score: 0.883; max_score: 0.93; std_score: 0.035; Parameters: {'classifier__learning_rate': 0.5, 'dim_red__n_components': 20, 'classifier__n_estimators': 64}
estimator: GradientBoostingClassifier; dim_reduction: pca; min_score: 0.768; mean_score: 0.877; max_score: 0.953; std_score: 0.063; Parameters: {'classifier__learning_rate': 0.5, 'dim_red__n_components': 33, 'classifier__n_estimators': 64}
estimator: GradientBoostingClassifier; dim_reduction: pca; min_score: 0.802; mean_score: 0.888; max_score: 0.945; std_score: 0.048; Parameters: {'classifier__learning_rate': 0.5, 'dim_red__n_components': 43, 'classifier__n_estimators': 64}
estimator: GradientBoostingClassifier; dim_reduction: pca; min_score: 0.791; mean_score: 0.84; max_score: 0.895; std_score: 0.037; Parameters: {'classifier__learning_rate': 0.05, 'dim_red__n_components': 20, 'classifier__n_estimators': 32}
estimator: GradientBoostingClassifier; dim_reduction: pca; min_score: 0.801; mean_score: 0.846; max_score: 0.903; std_score: 0.037; Parameters: {'classifier__learning_rate': 0.05, 'dim_red__n_components': 33, 'classifier__n_estimators': 32}
estimator: GradientBoostingClassifier; dim_reduction: pca; min_score: 0.798; mean_score: 0.847; max_score: 0.901; std_score: 0.035; Parameters: {'classifier__learning_rate': 0.05, 'dim_red__n_components': 43, 'classifier__n_estimators': 32}
estimator: GradientBoostingClassifier; dim_reduction: pca; min_score: 0.807; mean_score: 0.862; max_score: 0.917; std_score: 0.037; Parameters: {'classifier__learning_rate': 0.05, 'dim_red__n_components': 20, 'classifier__n_estimators': 64}
estimator: GradientBoostingClassifier; dim_reduction: pca; min_score: 0.818; mean_score: 0.87; max_score: 0.931; std_score: 0.038; Parameters: {'classifier__learning_rate': 0.05, 'dim_red__n_components': 33, 'classifier__n_estimators': 64}
estimator: GradientBoostingClassifier; dim_reduction: pca; min_score: 0.822; mean_score: 0.872; max_score: 0.931; std_score: 0.036; Parameters: {'classifier__learning_rate': 0.05, 'dim_red__n_components': 43, 'classifier__n_estimators': 64}
estimator: ExtraTreesClassifier; dim_reduction: pca; min_score: 0.866; mean_score: 0.909; max_score: 0.954; std_score: 0.029; Parameters: {'classifier__class_weight': {}, 'dim_red__n_components': 20, 'classifier__n_estimators': 32}
